draft_year,pick,name,position,height_inches,weight,age_at_draft,combine_max_vertical,combine_lane_agility,combine_shuttle,combine_three_qtr_sprint,combine_wingspan_inches,wingspan_over_height,pg_g,pg_mp,pg_fg_pct,pg_ft_pct,p36_pts,p36_reb,p36_ast,p36_blk,p36_stl,p36_to,p36_pf,adv1_ts_pct,adv1_3pa_rate,adv1_fta_rate,adv1_proj_nba_3p,adv1_usg_pct,adv1_ast_usg,adv1_ast_to,adv2_per,adv2_ows_40,adv2_dws_40,adv2_obpm,adv2_dbpm,limited_data,scaled_height_inches,scaled_weight,scaled_age_at_draft,scaled_combine_max_vertical,scaled_combine_lane_agility,scaled_combine_shuttle,scaled_combine_three_qtr_sprint,scaled_combine_wingspan_inches,scaled_wingspan_over_height,scaled_pg_g,scaled_pg_mp,scaled_pg_fg_pct,scaled_pg_ft_pct,scaled_p36_pts,scaled_p36_reb,scaled_p36_ast,scaled_p36_blk,scaled_p36_stl,scaled_p36_to,scaled_p36_pf,scaled_adv1_ts_pct,scaled_adv1_3pa_rate,scaled_adv1_fta_rate,scaled_adv1_proj_nba_3p,scaled_adv1_usg_pct,scaled_adv1_ast_usg,scaled_adv1_ast_to,scaled_adv2_per,scaled_adv2_ows_40,scaled_adv2_dws_40,scaled_adv2_obpm,scaled_adv2_dbpm,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15
2022,4,Keegan Murray PF | Iowa,PF,80.0,225.0,21.83,36.0,11.1,3.03,3.25,82.625,3.5,35.0,31.9,0.554,0.747,26.5,9.8,1.7,2.1,1.5,1.2,2.6,0.638,0.3,0.343,0.362,29.7,0.34,1.33,36.58999999999999,0.2278499999999998,0.072,11.338999999999999,2.7,0,0.15550253491553237,0.44536630871420835,1.1024722342205822,0.03377860303986726,-0.13216687868042304,-0.06934730783799538,0.023352329033248485,-0.05305080414934628,0.011143733348535006,0.23176409549679453,0.4246308793263576,0.8632591777681242,0.10895812799964887,2.4785807694424857,0.8400803957084911,-0.6743808037981427,0.8684606526890261,0.2848776302403669,-1.8987881368785453,-0.2056048834661803,1.1028241236180383,0.04019504315936592,-0.37773437032633794,0.5572963513660777,1.1850017004212308,-0.9023297431962586,0.297055269083395,2.6447169437907205,2.734751210411874,-0.10193248149051162,2.7441201652306866,-0.41701837926774565,0.9446773138575405,5.5004260937050775,-1.1712966641620648,-0.47123422278458865,0.7281963807277649,0.6331308409800382,-0.4311604613458682,-0.21585752951507714,-0.5468008647748035,-0.382912825924677,1.1172294043032578,1.3912620425175284,-0.6923771078661313,0.24488503198040734,-0.33235833069628107
2022,5,Jaden Ivey SG | Purdue,SG,76.0,200.0,20.35,36.0,11.1,3.03,3.25,82.625,3.5,36.0,31.4,0.46,0.744,19.8,5.6,3.6,0.7,1.0,3.0,2.1,0.579,0.406,0.469,0.359,28.7,0.67,1.17,22.5,0.131,0.049,5.7,1.6,0,-1.181018293054525,-0.6375314357279399,-0.06894150892846902,0.03377860303986726,-0.13216687868042304,-0.06934730783799538,0.023352329033248485,-0.05305080414934628,0.011143733348535006,0.3604600235250627,0.33353418401736384,-0.4829445384997439,0.07663312149091317,0.5822440959212365,-0.6785374603968524,0.4579829656514483,-0.42790184061075576,-0.6772091034661357,0.6645758479074902,-0.854439966535683,-0.0646414800163332,0.6541499902455781,0.5305019243679358,0.44342239451873244,0.9453121683006341,0.10643433681680589,0.022206872917990252,-0.12922234936074492,0.27164532578935136,-1.2141515586771243,0.016006040338649486,-1.22934825141259,-1.9614695115314755,0.5513756709152742,-0.8293333546727353,1.4101749991074708,-0.20639899462905797,-0.18949080256063425,0.7955535255101592,0.789670139509714,0.47924585774466866,-0.41407740917844843,0.06791746458252085,0.04915594924705552,0.08690526379718276,-0.2077041944839051,-0.161600898478355
2022,6,Bennedict Mathurin SG | Arizona,SG,78.0,205.0,20.0,36.0,11.1,3.03,3.25,81.0,3.0,37.0,32.5,0.45,0.764,19.6,6.2,2.8,0.3,1.1,2.0,2.6,0.576,0.465,0.368,0.37,25.1,0.55,1.42,21.1,0.133,0.073,6.1,1.9,0,-0.5127578790694963,-0.42095188683951024,-0.3459650292677734,0.03377860303986726,-0.13216687868042304,-0.06934730783799538,0.023352329033248485,-0.587653370795277,-0.2598249407053177,0.48915595155333086,0.5339469136971503,-0.6261576998048363,0.2921331648824845,0.5256370310400054,-0.4615920523818032,-0.01880177937995855,-0.7982911244106933,-0.48479175672483504,-0.7595152547514185,-0.2056048834661803,-0.12400413782825039,0.9958796306048847,-0.19752875629969652,0.8609602362923316,0.08242985266648713,-0.2603889650061266,0.4516574919264348,-0.40484442249147956,0.32250967033498956,-0.05357513030848492,0.20952362323576135,-1.0078037408276326,-1.8389791339087755,0.34582758696198956,-1.3963122657838236,-0.2083235662546345,-0.16630463441419363,0.0006295013705057071,0.10777039629770478,-0.11617841561060288,0.5239458548188373,-0.3555583678016961,0.3260698316357509,0.0036404743771868884,-0.23836528238221255,-0.35169607450366736,-0.29847296063311163
2022,8,Dyson Daniels SG | G League,SG,79.5,195.0,19.26,34.0,10.81,2.81,3.22,82.5,3.0,29.0,31.6,0.453,0.533,13.2,7.7,5.4,0.8,2.3,3.1,2.5,0.531,0.338,0.152,0.314,18.72,1.18,1.76,14.48,0.1175,0.073,5.6,3.3,0,-0.011562568580724804,-0.8541109846163695,-0.931671900842299,-0.8097735377395286,-1.01183495645503,-2.279242391284807,-0.32826448834941435,-0.09417407850672557,-0.2598249407053177,-0.5404114726728144,0.36997286214096187,-0.5831937514133085,-2.1968923362901616,-1.2857890451593978,0.08077146765581937,1.5307486419721135,-0.3353045196607713,1.8242164041707707,0.8069849581733812,-0.33537190008008094,-1.014444005007006,0.26029209966197037,-1.7545052614898806,-1.264686958191444,-1.4467893622629193,1.665433369564269,1.0357103337779194,-1.7081430825810977,-0.0716889998937065,-0.05357513030848492,-0.0323733553856288,0.026070641902169147,-1.6821465494560166,-2.748351084631174,2.812574602315214,-0.5356652600623886,-0.34797497582868286,-0.4010503033299476,1.7244861064212906,-1.382758208327416,-1.6383448255083897,-1.4907890051388375,0.8591312808052161,0.7704946237493875,-1.036296867141589,0.56432406633696,1.3239665759506642
2022,9,Jeremy Sochan SF/PF | Baylor,SF/PF,81.0,230.0,19.08,36.0,11.1,3.03,3.25,82.625,3.5,30.0,25.1,0.474,0.589,13.2,9.2,2.6,1.0,1.9,2.3,3.3,0.546,0.384,0.427,0.321,19.6,0.63,1.13,22.85,0.085,0.101,3.6,4.4,0,0.48963274190804673,0.661945857602638,-1.074141139873943,0.03377860303986726,-0.13216687868042304,-0.06934730783799538,0.023352329033248485,-0.05305080414934628,0.011143733348535006,-0.41171554464454624,-0.8142841768759567,-0.28244611267261527,-1.5934922147937631,-1.2857890451593978,0.6231349876934416,-0.13799796563781005,-0.15010987776080253,1.0545470172055689,-0.33228792395374607,0.7027642328311232,-0.7176307159474201,0.5267253785861755,0.22775649280317783,-0.9989810588809717,-1.235862573996794,-0.01584009712417173,-0.046505226123360936,-0.06031683107806092,-0.8982345987603262,1.300430702788262,-0.9999612698711892,0.8384005140470139,1.4346475937853476,-2.6067393767337474,1.4151780392807445,-0.7969752888197122,0.2002388600046596,0.027412213285068376,-0.568177105752288,-0.7662244152232466,0.012912377896132072,0.22573453319797096,0.5514327472482917,0.264771574757593,-0.7130216333670603,-0.3240833732668024,0.41077182886780395
2022,10,Johnny Davis SG | Wisconsin,SG,77.75,196.0,20.31,36.0,11.1,3.03,3.25,80.5,2.75,31.0,34.2,0.427,0.791,20.7,8.6,2.2,0.7,1.3,2.4,2.1,0.523,0.246,0.398,0.351,32.5,0.46,0.93,24.3,0.094,0.075,5.8,3.0,0,-0.5962904308176249,-0.8107950748386836,-0.10060133982439153,0.03377860303986726,-0.13216687868042304,-0.06934730783799538,0.023352329033248485,-0.7521464682247941,-0.39530927773224406,-0.2830196166162781,0.8436756777477296,-0.9555479708065489,0.5830582234611057,0.836975887886777,0.4061895796783927,-0.37639033815351336,-0.42790184061075576,-0.09995706324223406,-0.18987881368785509,-0.854439966535683,-1.1727444258387854,-0.2725744581864401,0.018717980532273693,0.13975850959247849,1.856132390358901,-0.5355064413733261,-0.3900657213301163,0.22514888752162865,-0.6693450483049547,0.04313957205556849,0.06438543606292735,-0.19547386868278827,-1.2254349892501908,0.41338547263217945,-0.7029863213305158,1.8239539081926561,0.3724676455706654,0.8882371438646965,-0.10392388674032846,-1.1969476969311559,0.6929803028674788,0.7169825957617552,0.5553615777894105,-0.39908039264510076,-0.749748830220517,-0.38052590726309155,-0.49442050778934593
2022,11,Ousmane Dieng SF | New Zealand,SF,81.0,185.0,19.08,36.0,11.1,3.03,3.25,82.625,3.5,23.0,20.8,0.398,0.667,15.4,5.4,1.7,0.5,1.0,2.4,2.6,0.477,0.478,0.13805,0.346,24.07,0.37,0.72,11.383,0.1175,0.073,5.6,3.3,1,0.48963274190804673,-1.2872700823932288,-1.074141139873943,0.03377860303986726,-0.13216687868042304,-0.06934730783799538,0.023352329033248485,-0.05305080414934628,0.011143733348535006,-1.3125870408424234,-1.5977157565333029,-1.3708661385913161,-0.7530420455666351,-0.6631113314658529,-0.7508525964018684,-0.6743808037981427,-0.6130964825107246,-0.6772091034661357,-0.18987881368785509,-0.2056048834661803,-2.0829718456215156,1.071175992039986,-1.8550599941167465,-0.05003141848643022,-0.1644503654177276,-0.8106239177405256,-0.7508042412972099,-2.3178584829281594,-0.0716889998937065,-0.05357513030848492,-0.0323733553856288,0.026070641902169147,-1.051038594068693,-3.266183251692889,-1.7523923072333523,0.14562367363415166,0.08699434483920315,0.11673847475976822,-1.2225460752066246,-1.064974599804305,-1.2582160929817305,-0.5633392790464701,1.7413341109331892,0.26450141146267614,-0.5677598874888266,-0.0738452036089774,-0.4857501342756005
2022,12,Jalen Williams SF | Santa Clara,SF,77.75,209.0,21.18,39.0,11.13,3.17,3.11,86.25,7.75,33.0,34.8,0.513,0.809,18.6,4.6,4.3,0.5,1.2,2.2,2.7,0.601,0.248,0.33,0.357,25.0,0.9,1.99,22.8,0.132,0.052,4.8,3.3,0,-0.5962904308176249,-0.24768824772876652,0.5879999821618773,1.2991068142089612,-0.041166732703735845,1.3369495634463424,-1.6175261520858568,1.139524152214653,2.3143774628062834,-0.025627760559741787,0.952991712118521,0.2760852164172452,0.7770082625135198,0.2426017066338487,-1.0401131404219341,0.875169617553929,-0.6130964825107246,-0.29237440998353476,-0.47469703421963644,-0.07583786685227964,0.3706846772710596,-0.2609904025810399,-0.4714412896201917,0.3675064232871689,0.058460899454427125,0.8095123319774266,1.4308049032656884,-0.07016047654701588,0.29707749806217043,-1.0690795051310447,-0.41940852117985294,0.026070641902169147,-1.680166492975104,0.3367029174812575,0.4907476221311262,-0.37588176101621906,0.4459112730847064,1.7165603137542442,0.12425182938491869,3.240941089757699,-0.36523281963311044,-0.256441790160183,-0.05829301801995626,0.0010505681286106859,1.2060942755536954,0.6088560460911763,-0.7458545021548575
2022,13,Jalen Duren C | Memphis,C,83.0,250.0,18.58,36.0,11.1,3.03,3.25,82.625,3.5,29.0,25.3,0.597,0.625,17.1,11.5,1.8,3.0,1.1,3.1,3.8,0.608,0.004,0.441,0.307,22.8,0.46,0.57,22.85,0.098,0.093,3.7,3.3,0,1.1578931558930754,1.5282640531563565,-1.4698890260729478,0.03377860303986726,-0.13216687868042304,-0.06934730783799538,0.023352329033248485,-0.05305080414934628,0.011143733348535006,-0.5404114726728144,-0.7778454987523593,1.47907577138002,-1.2055921366889348,-0.18195127997538627,1.4547590517511297,-0.6147827106692167,1.7018365412388856,-0.48479175672483504,0.8069849581733812,1.3515993159006259,0.5091975454988663,-1.6742451864398673,0.32867163665809723,-1.5303928575019161,-0.4688560712108851,-0.5355064413733261,-1.0084746127022766,-0.06031683107806092,-0.5676163592136783,0.9135718933320485,-0.9515818741469111,0.026070641902169147,4.274490732032658,-1.315859680441988,0.7508267458027043,0.6771409168699707,0.962099542805601,-1.5618475955837778,0.2538708844533611,0.14714869370052355,-0.3947286558335294,0.22112284430150753,0.4444092644079942,-0.6094857568753308,-0.13935054402563438,-0.06926832483785261,0.49749400204506034
2022,14,Ochai Agbaji SG | Kansas,SG,77.75,217.0,22.16,39.0,10.77,3.11,3.13,82.25,4.5,39.0,35.1,0.475,0.743,19.3,5.2,1.6,0.6,0.9,2.2,1.7,0.595,0.466,0.28,0.371,25.3,0.34,0.78,20.8,0.117,0.064,6.9,2.2,0,-0.5962904308176249,0.09883903049272091,1.3636658391119267,1.2991068142089612,-1.1331684844239442,0.7342509043244834,-1.3831149404974132,-0.17642062722148413,0.5530810814562405,0.7465478076098672,1.007649729303918,-0.268124796542106,0.06585811932133462,0.4407264337181582,-0.8231677324068848,-0.7339788969270684,-0.5204991615607402,-0.8696264502074362,-0.47469703421963644,-1.3735080329912854,0.2519593616472252,1.0016716584075849,-0.831852517673475,0.8989182219081133,0.13036775909060624,-0.9023297431962586,-0.6477360927351831,-0.4639062953052086,-0.0844050860301157,-0.4887912909467246,0.5965587890299859,-0.7862592302426749,-1.7366921910567519,0.6737015954510305,-2.0905357372700974,-0.47899040127029796,1.8122766035876825,1.6638795207657315,0.548871133631714,0.5869396141749242,0.6319323428096616,0.28999733196428135,0.7173965310726743,0.23961731174764986,1.40351202807809,0.43838306956551737,0.33230390554300476
