draft_year,pick,name,position,height_inches,weight,age_at_draft,combine_max_vertical,combine_lane_agility,combine_shuttle,combine_three_qtr_sprint,combine_wingspan_inches,wingspan_over_height,pg_g,pg_mp,pg_fg_pct,pg_ft_pct,p36_pts,p36_reb,p36_ast,p36_blk,p36_stl,p36_to,p36_pf,adv1_ts_pct,adv1_3pa_rate,adv1_fta_rate,adv1_proj_nba_3p,adv1_usg_pct,adv1_ast_usg,adv1_ast_to,adv2_per,adv2_ows_40,adv2_dws_40,adv2_obpm,adv2_dbpm,limited_data,scaled_height_inches,scaled_weight,scaled_age_at_draft,scaled_combine_max_vertical,scaled_combine_lane_agility,scaled_combine_shuttle,scaled_combine_three_qtr_sprint,scaled_combine_wingspan_inches,scaled_wingspan_over_height,scaled_pg_g,scaled_pg_mp,scaled_pg_fg_pct,scaled_pg_ft_pct,scaled_p36_pts,scaled_p36_reb,scaled_p36_ast,scaled_p36_blk,scaled_p36_stl,scaled_p36_to,scaled_p36_pf,scaled_adv1_ts_pct,scaled_adv1_3pa_rate,scaled_adv1_fta_rate,scaled_adv1_proj_nba_3p,scaled_adv1_usg_pct,scaled_adv1_ast_usg,scaled_adv1_ast_to,scaled_adv2_per,scaled_adv2_ows_40,scaled_adv2_dws_40,scaled_adv2_obpm,scaled_adv2_dbpm,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,umap_x,umap_y,umap_z
2023,5,Ausar Thompson SG/SF | Overtime Elite,SG/SF,79.0,218.0,20.38,36.0,11.1,3.03,3.25,84.0,5.0,21.0,29.2,0.472,0.7,21.5,8.0,7.2,1.4,3.038999999999999,3.9,2.7,0.557,0.346,0.315,0.351,24.6,0.55,1.78,22.85,0.1175,0.073,5.6,3.3,1,-0.178627672076982,0.1421549402704068,-0.0451966357565306,0.0337786030398672,-0.132166878680423,-0.0693473078379953,0.0233523290332484,0.3993052137818259,0.8240497555100931,-1.5699788968989596,-0.0672912753422084,-0.3110887449336337,-0.3974669739705436,1.0634041474117026,0.1892441716633438,2.603514318292779,0.220279406039135,3.2461805965889794,1.946257840300508,-0.0758378668522796,-0.4999676373037238,0.306628322083571,-0.5795646580361768,0.1397585095924784,-0.0374149133938111,-0.2603889650061266,1.070066383298595,-0.0603168310780609,-0.0716889998937065,-0.0535751303084849,-0.0323733553856288,0.0260706419021691,-1.2582380919460234,-0.1026392402664343,2.8603993009130604,1.689775791774089,-0.5135672425320091,0.4495259841659654,-1.2923102087446736,0.1798653284446195,-1.3320867241800365,-0.093068615405391,-0.01407922438473,0.5319624435191826,-0.2903623567913398,1.0921292314245998,1.7961406286093409,1.4063544,2.4044232,4.3186812
2023,6,Anthony Black SG/SF | Arkansas,SG/SF,79.0,210.0,19.41,39.0,11.04,3.03,3.35,79.5,0.5,36.0,34.9,0.453,0.705,13.2,5.3,4.0,0.6,2.2,3.1,2.7,0.549,0.283,0.578,0.331,20.9,0.99,1.29,17.2,0.057,0.076,2.8,3.3,0,-0.178627672076982,-0.2043723379510806,-0.8129475349825988,1.2991068142089612,-0.314167170633792,-0.0693473078379953,1.1954083869754666,-1.0811326630838285,-1.6146683109745812,0.3604600235250627,0.97121105118032,-0.5831937514133085,-0.3435919631226508,-1.2857890451593978,-0.7870101644043768,0.6963753381671516,-0.5204991615607402,1.631799057429471,0.8069849581733812,-0.0758378668522796,-0.6582680581355029,-0.058269429486536,1.3161984015240933,-0.6194012027231542,-0.924266182240019,1.0846298083446255,0.2283431700420438,-1.172648769069956,-1.6103354223992603,0.0914969232375951,-1.3869964356654134,0.0260706419021691,-1.5044455939232235,-2.557597604602346,1.837231357790432,-0.1008110506002844,-0.2479240215948533,-1.057272567599175,1.0359939659106971,-0.5633162581245487,1.4638486352271485,1.5616117395045228,-0.8718773728343432,-0.407589396774612,-0.6421451694509337,-0.9604724542053596,1.1962358548290593,-0.108673394,2.1910317,4.569585
2023,7,Bilal Coulibaly SF | Metropolitans 92,SF,80.0,194.0,18.9,36.0,11.1,3.03,3.25,82.625,3.5,53.0,24.0,0.527,0.705,16.4,6.1,2.1,0.8,1.3,2.4,2.7,0.606,0.303,0.44,0.338,19.98,0.52,0.88,17.53,0.1175,0.073,5.6,3.3,1,0.1555025349155323,-0.8974268943940554,-1.2166103789055849,0.0337786030398672,-0.132166878680423,-0.0693473078379953,0.0233523290332484,-0.0530508041493462,0.011143733348535,2.548290800005621,-1.0146969065557432,0.4765836422443746,-0.3435919631226508,-0.3800760070596967,-0.4977496203843115,-0.4359884312824392,-0.3353045196607713,-0.099957063242234,-0.189878813687855,-0.0758378668522796,0.4696224402909216,0.0575711265674662,0.3214634120970315,-0.353695303412682,-1.1447805517909673,-0.3520947904618598,-0.4759558451318053,-1.1076807089748535,-0.0716889998937065,-0.0535751303084849,-0.0323733553856288,0.0260706419021691,0.341212660352563,-1.1921430380594862,-0.5465415784503707,-1.4350543158992703,0.0839994480244806,-1.269297172318379,0.315274069927453,0.5303201487384195,2.2359231123496626,-1.2366265353359325,0.3713150773120039,0.3118566144391591,-0.2304791151363882,0.0073804118364104,0.4604855361900719,-0.20993468,-0.023348447,2.5530584
2023,8,Jarace Walker PF | Houston,PF,79.75,249.0,19.79,38.0,10.89,3.03,3.2,86.5,6.75,36.0,27.6,0.465,0.662,14.6,8.9,2.3,1.7,1.3,2.0,2.6,0.534,0.297,0.235,0.335,22.4,0.56,1.23,22.1,0.097,0.113,4.5,4.4,0,0.0719699831674037,1.4849481433786706,-0.512179141471356,0.8773307438192632,-0.7691679005172064,-0.0693473078379953,-0.5626756999378579,1.2217707009294116,1.7724401146985775,0.3604600235250627,-0.358800700330988,-0.4113379578471977,-0.8069170564145279,-0.8895395909907784,0.5146622836859175,-0.3167922450245877,0.4980713688890882,-0.099957063242234,-0.7595152547514185,-0.2056048834661803,-0.955081347195089,0.0228189597512655,-1.1562226229214303,-0.4675692602600272,-0.5647318840591242,-0.2298203565208822,0.125275021480017,-0.2079715131123831,-0.5930485314864974,1.8807189169725815,-0.5645467083526869,0.8384005140470139,1.4542588632330566,-1.865862373333252,0.7872323338203978,-0.9980230429556964,0.925368398115686,2.2813824920114185,-0.5246696849706523,-0.2020143925258718,-0.0193104965898864,-1.277701770919054,1.398110309199325,-0.2351599045662663,0.5649713174890834,0.1864345132687919,-0.0031246802106258,0.5570753,-0.6340342,2.3337371
2023,9,Taylor Hendricks PF | UCF,PF,81.5,214.0,19.57,36.0,11.27,3.03,3.32,84.5,3.0,34.0,34.7,0.478,0.782,15.7,7.3,1.5,1.8,0.9,2.1,2.6,0.589,0.403,0.286,0.362,21.2,0.41,0.96,22.5,0.119,0.075,5.4,2.5,0,0.656697845404304,-0.0311086988403368,-0.6863082113989171,0.0337786030398672,0.3835006151874512,-0.0693473078379953,0.8437915695927986,0.563798311211343,-0.2598249407053177,0.1030681674685263,0.9347723730567232,-0.2251608481505783,0.4860832039348986,-0.5782007341440062,-0.0638588043542134,-0.7935769900559944,0.5906686898390727,-0.8696264502074362,-0.6171061444855274,-0.2056048834661803,0.1332340460233907,0.6367739068374777,-0.7886031703070814,0.5572963513660777,-0.8523593226038398,-0.6883494837995481,-0.3385316470491031,-0.1292223493607449,-0.0335407414844778,0.0431395720555684,-0.1291321468341845,-0.5647147196577175,0.3810956869527824,-0.4234192165679982,-1.872619021942748,-0.940898775129322,-0.5520924714590956,0.5064349476129464,0.2010330987031132,-0.1382868488617561,-0.1951113720869759,-0.2195148565390181,-0.0859711545600919,-1.1503700042517455,-0.3686102932380156,-0.1636661688901437,0.4203995041331265,0.32922864,-0.5367635,3.9706993
2023,10,Cason Wallace PG | Kentucky,PG,75.75,195.0,19.61,36.0,10.82,3.03,3.34,80.5,4.75,32.0,32.2,0.446,0.757,13.1,4.1,4.8,0.6,2.2,2.3,2.7,0.543,0.407,0.224,0.352,19.9,1.22,2.03,18.5,0.085,0.062,3.6,3.3,0,-1.2645508448026537,-0.8541109846163695,-0.6546483805029975,0.0337786030398672,-0.9815015744628026,-0.0693473078379953,1.078202781181242,-0.7521464682247941,0.6885654184831668,-0.1543236885880099,0.4792888965117546,-0.6834429643268732,0.2167081496954345,-1.3140925776000134,-1.2209009804344748,1.1731600831985582,-0.5204991615607402,1.631799057429471,-0.332287923953746,-0.0758378668522796,-0.7769933737593373,0.6599420180482779,-1.2355130930931524,0.1777164952082602,-1.1639557143606156,1.7877078035052465,1.4995170023070392,-0.9167139868771303,-0.8982345987603262,-0.5855059933107779,-0.9999612698711892,0.0260706419021691,-3.2435470562463258,-2.307679140965999,1.6223150204583388,-1.2004223509414893,-1.2799820379147568,0.3841367945570992,0.0154586333519386,0.4825081779288947,-0.5352308273555714,-0.3722004477888883,-0.1811875253211148,0.6065249229390287,-0.4717742131203935,-1.0013654125770992,1.1535748243410755,0.50708187,2.4509776,5.2316694
2023,11,Jett Howard SG | Michigan,SG,80.0,215.0,19.76,36.0,11.1,3.03,3.25,82.625,3.5,29.0,31.8,0.414,0.8,16.1,3.2,2.3,0.8,0.5,1.5,2.5,0.562,0.62917,0.227,0.384,23.0,0.56,1.59,16.7,0.091,0.043,4.2,1.0,0,0.1555025349155323,0.012207210937349,-0.5359240146432943,0.0337786030398672,-0.132166878680423,-0.0693473078379953,0.0233523290332484,-0.0530508041493462,0.011143733348535,-0.5404114726728144,0.4064115402645592,-1.1417250805031691,0.6800332429873127,-0.4649866043815429,-1.5463190924570482,-0.3167922450245877,-0.3353045196607713,-1.6392958371726385,-1.4715608060808727,-0.3353719000800809,-0.4010298742838618,1.946756834974162,-1.2138884194099555,1.392372034913276,-0.4209181647867659,-0.2298203565208822,0.7436839128521774,-1.2710852237595038,-0.745641565123412,-1.5042956657692843,-0.7096848955255209,-1.6724372725825052,-2.567253721130534,-1.6656567650934282,-3.305701051986976,-0.7096513371932176,-0.5680249278880675,0.4297935032219044,0.4698313721956534,0.5144634379696233,-1.2328222315781887,-0.5436109456559981,-0.091086342520556,-0.6795346023948077,0.2092402353010657,-0.5326142262901645,-0.3517674224054209,-0.24667725,0.8427487,4.9952393
2023,12,Dereck Lively II C | Duke,C,85.0,215.0,19.35,36.0,11.1,3.03,3.25,82.625,3.5,34.0,20.6,0.658,0.6,9.361,9.4,1.9,4.2,0.9,1.2,4.7,0.662,0.111,0.299,0.305,14.4904,0.84,1.61,22.6,0.103,0.097,2.5,6.8,0,1.826153569878104,0.012207210937349,-0.8604372813264782,0.0337786030398672,-0.132166878680423,-0.0693473078379953,0.0233523290332484,-0.0530508041493462,0.011143733348535,0.1030681674685263,-1.6341544346569004,2.352676055341084,-1.4749671909283988,-2.372361655554633,0.6954501236984583,-0.555184617540291,2.8130043926386987,-0.8696264502074362,-1.8987881368785453,2.5195024654257314,1.577725386113376,-1.0544982115509554,-0.6948962510132276,-1.6063088287334797,-2.460580207320194,0.6261006810659601,0.778039962372853,-0.109535058422835,-0.4404554978495831,1.1070012980601551,-1.5321346228382475,2.610756598726674,4.592818204267243,-2.445050988402142,1.8273745774297372,-4.491001159892612,0.5802540020312772,-1.7783278027892826,-0.1642149940602763,0.4451020071988557,-1.5039968210696697,-0.1417613199867832,-0.1772334833359544,-0.2101959925797029,-0.0452664875964717,-0.6831796125705497,-0.7599654018558436,0.9941948,-0.9816239,1.1819692
2023,13,Gradey Dick SG/SF | Kansas,SG/SF,79.5,204.0,19.58,34.0,11.13,2.98,3.5,80.75,1.25,36.0,32.7,0.442,0.854,15.5,5.6,1.9,0.3,1.5,1.4,2.3,0.581,0.523,0.226,0.383,20.5,0.46,1.33,18.4,0.095,0.071,4.9,2.9,0,-0.0115625685807248,-0.4642677966171961,-0.6783932536749386,-0.8097735377395286,-0.0411667327037358,-0.5715961904395424,2.953492473888791,-0.6698999195100356,-1.208215299893802,0.3604600235250627,0.5703855918207483,-0.7407282288489102,1.261883360144554,-0.6348077990252373,-0.6785374603968524,-0.555184617540291,-0.7982911244106933,0.2848776302403669,-1.6139699163467638,-0.5949059333078822,-0.0250663748083883,1.3318172431614912,-1.2210966439710211,1.3544140492974943,-1.020141995088257,-0.5355064413733261,0.297055269083395,-0.9364012778150402,-0.6439128760321355,-0.1502898326725383,-0.3710291254555746,-0.2693220388777742,-1.7911112245502148,-0.8183374515443166,-2.295752849938524,-1.8805359535680024,-2.16251790640456,0.078326097284964,-0.3022936310541819,-1.6690969498499937,0.1643529310465599,-0.1622533205596591,-0.6306396387115719,-0.3582896168833892,-1.2175651158312142,-1.3154980169292994,1.5181007867341667,0.26635256,0.023384696,5.5517936
2023,14,Jordan Hawkins SG | UConn,SG,77.5,186.0,21.14,36.0,11.1,3.03,3.25,78.75,1.25,37.0,29.4,0.409,0.887,19.8,4.7,1.6,0.6,0.9,1.7,2.7,0.584,0.62917,0.317,0.4027799999999999,25.4,0.32,0.94,20.2,0.14,0.07,6.4,1.9,0,-0.6798229825657536,-1.243954172615543,0.5563401512659576,0.0337786030398672,-0.132166878680423,-0.0693473078379953,0.0233523290332484,-1.3278723092281042,-1.208215299893802,0.4891559515533308,-0.030852597218611,-1.2133316611557152,1.6174584317406466,0.5822440959212365,-1.0039555724194258,-0.7339788969270684,-0.5204991615607402,-0.8696264502074362,-1.186742585549091,-0.0758378668522796,0.0342962830035288,1.946756834974162,-0.5651482089140455,2.1052230047776552,0.1543367123026654,-0.9634669601667476,-0.3728876965697787,-0.5820300409326666,0.5005348762447233,-0.1986471838545643,0.3546618104085958,-1.0078037408276326,-2.893118648552258,0.7724541204756741,-3.2905553396742038,-0.8748367307765441,0.2202537715379818,-0.3144702604603014,-1.147633660196765,-1.0686102291024242,0.5709807596438006,0.1015155507217643,-0.5580911603671628,-0.0577248102030993,0.082051639653099,-0.4743181859230281,-0.6322376377069816,0.4510113,0.10908983,5.4921746
